list,number,title,videoId,viewCount,status,youtubeTitle,channel,url,error
"80s 歌單","POP80-041","冷雨夜","XtJvmzcCu1A","3130769","kept","Beyond - 冷雨夜 (Official Music Video)","BeyondVEVO","https://www.youtube.com/watch?v=XtJvmzcCu1A",""
"80s 歌單","POP80-042","石頭記","4alhlTQselk","4285022","kept","達明一派 石頭記","kira chau","https://www.youtube.com/watch?v=4alhlTQselk",""
"80s 歌單","POP80-043","禁色","bkrVqjBJ_HQ","140114","kept","1988 達明一派 禁色 MV","AnthonyWong archive","https://www.youtube.com/watch?v=bkrVqjBJ_HQ",""
"80s 歌單","POP80-044","傾心","nuPaLeNmUpw","632895","kept","Raidas ~ 傾心 【Music Video 】","637 TWS","https://www.youtube.com/watch?v=nuPaLeNmUpw",""
"80s 歌單","POP80-045","分分鐘需要你","0OeZuH7-NZw","563552","kept","林子祥【分分鐘需要你 1980】(歌詞MV)(1080p)(作曲：林子祥)(填詞：鄭國江)(George Lam)","沿途有你 2","https://www.youtube.com/watch?v=0OeZuH7-NZw",""
"80s 歌單","POP80-046","每一個晚上","Y8tp91Rwn2o","860837","kept","林子祥 George Lam -《每一個晚上》Official Audio｜林子祥創作歌集 全碟聽 9/12","Timeless Music Hong Kong天碟","https://www.youtube.com/watch?v=Y8tp91Rwn2o",""
"80s 歌單","POP80-047","千億個夜晚","rIxKTibPEZ4","262621","kept","林子祥  ~ 千億個夜晚【Music Video 】","637 TWS","https://www.youtube.com/watch?v=rIxKTibPEZ4",""
"80s 歌單","POP80-048","敢愛敢做","HGmTVMZR0hE","3138456","kept","林子祥 George Lam -《敢愛敢做》Official Audio｜花街70號 全碟聽 1/12","Timeless Music Hong Kong天碟","https://www.youtube.com/watch?v=HGmTVMZR0hE",""
"80s 歌單","POP80-049","真的漢子","l4qCBKuS0Bc","2247556","kept","林子祥 George Lam -《真的漢子》Official Audio（電視劇《當代男兒》主題曲)｜生命之曲 全碟聽 3/10","Timeless Music Hong Kong天碟","https://www.youtube.com/watch?v=l4qCBKuS0Bc",""
"80s 歌單","POP80-050","最愛是誰","LQ_dhOo81zg","13082","kept","林子祥  ~ 最愛是誰  【Music Video 】【電影＜最愛＞主題曲 】","637 TWS","https://www.youtube.com/watch?v=LQ_dhOo81zg",""
"90s 歌單","POP90-001","光輝歲月","PrGsAMbgUh4","7409731","kept","Beyond - 光輝歲月 (Official Music Video)","BeyondVEVO","https://www.youtube.com/watch?v=PrGsAMbgUh4",""
"90s 歌單","POP90-002","海闊天空","V4GUy2EHMMs","981950","kept","Beyond -《海闊天空》 Official MV","Timeless Music Hong Kong天碟","https://www.youtube.com/watch?v=V4GUy2EHMMs",""
"90s 歌單","POP90-003","Amani","JhgRVEzNJ1s","1339997","kept","Beyond - AMANI (Official Music Video)","BeyondVEVO","https://www.youtube.com/watch?v=JhgRVEzNJ1s",""
"90s 歌單","POP90-004","情人","mgJNiPRsXNo","3451789","kept","Beyond -《情人》Official MV","Timeless Music Hong Kong天碟","https://www.youtube.com/watch?v=mgJNiPRsXNo",""
"90s 歌單","POP90-005","長城","IOXoAvF6r_A","7721909","kept","Beyond -《長城》Official MV","Timeless Music Hong Kong天碟","https://www.youtube.com/watch?v=IOXoAvF6r_A",""
"90s 歌單","POP90-006","灰色軌跡","-PkuSuJOlfE","3631798","kept","Beyond - 灰色軌跡 (Official Music Video)","BeyondVEVO","https://www.youtube.com/watch?v=-PkuSuJOlfE",""
"90s 歌單","POP90-007","誰伴我闖蕩","piAdQLO_9nU","1583516","kept","Beyond - 誰伴我闖蕩 (Official Music Video)","BeyondVEVO","https://www.youtube.com/watch?v=piAdQLO_9nU",""
"90s 歌單","POP90-008","早班火車","PE9IUuRrTFU","3246776","kept","Beyond -《早班火車》Official MV","Timeless Music Hong Kong天碟","https://www.youtube.com/watch?v=PE9IUuRrTFU",""
"90s 歌單","POP90-009","李香蘭","N_cwacSuSao","9522988","kept","張學友 | 李香蘭 (高清音)","Kaiping82","https://www.youtube.com/watch?v=N_cwacSuSao",""
"90s 歌單","POP90-010","每天愛你多一些","JVlIioAQKoE","59805","kept","張學友 ~ 每天愛你多一些【Music Video 】","637 TWS","https://www.youtube.com/watch?v=JVlIioAQKoE",""
"90s 歌單","POP90-011","分手總要在雨天","dp6mIoUJlmw","40361","kept","張學友-分手總要在雨天","Traditional Han (Unik)","https://www.youtube.com/watch?v=dp6mIoUJlmw",""
"90s 歌單","POP90-012","吻別","mIF-nn_y2_8","1903296","kept","張學友 Jacky Cheung - 吻別","音樂無疆界 Music Without Boundaries","https://www.youtube.com/watch?v=mIF-nn_y2_8",""
"90s 歌單","POP90-013","只想一生跟你走","LpxHlo_Oe0o","22497391","kept","[歌詞] 張學友 - 只想一生跟你走","Amoryme 阿摩與我","https://www.youtube.com/watch?v=LpxHlo_Oe0o",""
"90s 歌單","POP90-014","等你等到我心痛","LYvKEp8sv6Y","2202961","kept","張學友 - 等你等到我心痛 (Official Video)","JackyCheungVEVO","https://www.youtube.com/watch?v=LYvKEp8sv6Y",""
"90s 歌單","POP90-015","一千個傷心的理由","Yl9sIjmaZP8","5152493","kept","張學友 - 一千個傷心的理由 (Official Video)","JackyCheungVEVO","https://www.youtube.com/watch?v=Yl9sIjmaZP8",""
"90s 歌單","POP90-016","祝福","R4qQpZ2PQ1c","1386920","kept","祝福 – 張學友 (Official MV)","Case Person 2","https://www.youtube.com/watch?v=R4qQpZ2PQ1c",""
"90s 歌單","POP90-017","還是覺得你最好","nKZZoZ1Ln58","566608","kept","張學友 - 還是覺得你最好 (Official Video)","JackyCheungVEVO","https://www.youtube.com/watch?v=nKZZoZ1Ln58",""
"90s 歌單","POP90-018","夕陽醉了","3oSJBR6ENLM","418761","kept","張學友 - 夕陽醉了 (Official Video)","JackyCheungVEVO","https://www.youtube.com/watch?v=3oSJBR6ENLM",""
"90s 歌單","POP90-019","一起走過的日子","SJyYH8AeAhE","768986","kept","劉德華-一起走過的日子(來生緣)(粵)-MV.flv","macoto20jyyyun","https://www.youtube.com/watch?v=SJyYH8AeAhE",""
"90s 歌單","POP90-020","謝謝你的愛","cMvj_8eoJ8Q","289654","kept","謝謝你的愛 - 劉德華【高音質｜動態歌詞｜國語版】","回到80-90年代聽歌","https://www.youtube.com/watch?v=cMvj_8eoJ8Q",""
"90s 歌單","POP90-021","暗裡著迷","UxoGJ5urVdI","566384","kept","暗里着迷 - 刘德华","Qun Li Zhang","https://www.youtube.com/watch?v=UxoGJ5urVdI",""
"90s 歌單","POP90-022","忘情水","pKoeIPTlTDI","716785","kept","忘情水 - 劉德華","Miss","https://www.youtube.com/watch?v=pKoeIPTlTDI",""
"90s 歌單","POP90-023","真我的風采","TqJAN-xAmZA","6575","kept","劉德華 ~ 真我的風采【Music Video 】","637 TWS","https://www.youtube.com/watch?v=TqJAN-xAmZA",""
"90s 歌單","POP90-024","中國人","A3b40ZOxQRE","450532","kept","中國人－劉德華","Miss","https://www.youtube.com/watch?v=A3b40ZOxQRE",""
"90s 歌單","POP90-025","冰雨","90zAJ4tFSy8","4980174","kept","冰雨 - 劉德華","Miss","https://www.youtube.com/watch?v=90zAJ4tFSy8",""
"90s 歌單","POP90-026","今夜你會不會來","eUL6rkTAPhY","494854","kept","黎明 - 今夜你會不會來 MV","My Music My Life","https://www.youtube.com/watch?v=eUL6rkTAPhY",""
"90s 歌單","POP90-027","對不起我愛你","_NJR7WJsyXo","341763","kept","黎明~對不起，我愛你~MV","葦婷","https://www.youtube.com/watch?v=_NJR7WJsyXo",""
"90s 歌單","POP90-028","夏日傾情","5mRCIb5Oq3Q","1862426","kept","黎明 - 《夏日傾情》MV","LeonLaiVEVO","https://www.youtube.com/watch?v=5mRCIb5Oq3Q",""
"90s 歌單","POP90-029","那有一天不想你","9-GBO3ovtIQ","95295","kept","黎明 - 《那有一天不想你》MV","LeonLaiVEVO","https://www.youtube.com/watch?v=9-GBO3ovtIQ",""
"90s 歌單","POP90-030","情深說話未曾講","rdLUjXHRbdQ","1257272","kept","黎明 - 《情深說話未曾講》MV","LeonLaiVEVO","https://www.youtube.com/watch?v=rdLUjXHRbdQ",""
"90s 歌單","POP90-031","我的親愛","WEfh8dns2A0","1349933","kept","【LyricsPro】黎明 - 我的親愛 歌詞 (HD)","Lyrics Pro","https://www.youtube.com/watch?v=WEfh8dns2A0",""
"90s 歌單","POP90-032","對你愛不完","zyp6AQKQfvU","363506","kept","【郭富城】【1990罕見《對你愛不完》】TVB MV高清HD版","Beny Ke 【郭志明】","https://www.youtube.com/watch?v=zyp6AQKQfvU",""
"90s 歌單","POP90-033","我是不是該安靜的走開","8Gh-GYKpvnY","75090","kept","郭富城  ~ 我是不是該安靜的走開【Music Video 】","637 TWS","https://www.youtube.com/watch?v=8Gh-GYKpvnY",""
"90s 歌單","POP90-034","狂野之城","hcq-EqL4gWM","1783636","kept","郭富城 Aaron Kwok -《狂野之城》Official MV","Timeless Music Hong Kong天碟","https://www.youtube.com/watch?v=hcq-EqL4gWM",""
"90s 歌單","POP90-035","鐵幕誘惑","SddT2SfKYzk","620066","kept","郭富城 Aaron Kwok -《鐵幕誘惑》Official MV","Timeless Music Hong Kong天碟","https://www.youtube.com/watch?v=SddT2SfKYzk",""
"90s 歌單","POP90-036","唱這歌","pTj52-2AtnE","2136458","kept","郭富城 Aaron Kwok -《唱這歌》Official MV","Timeless Music Hong Kong天碟","https://www.youtube.com/watch?v=pTj52-2AtnE",""
"90s 歌單","POP90-037","容易受傷的女人","XL8WOe3J05w","376475","kept","王菲 - 容易受傷的女人 (國語版) (Official Music Video)","FayeWongVEVO","https://www.youtube.com/watch?v=XL8WOe3J05w",""
"90s 歌單","POP90-038","執迷不悔","zQiacbUDL2E","211476","kept","王菲 -《執迷不悔 (1993版，國語)》(Official Music Video)","FayeWongVEVO","https://www.youtube.com/watch?v=zQiacbUDL2E",""
"90s 歌單","POP90-039","我願意","4Ah5gsjXVgo","1841686","kept","王菲 Faye Wong - 我願意 (Official Music Video)","FayeWongVEVO","https://www.youtube.com/watch?v=4Ah5gsjXVgo",""
"90s 歌單","POP90-040","天空","yPN9H450OHs","48723","kept","王菲 Faye Wong -《天空》(Official Music Video)","FayeWongVEVO","https://www.youtube.com/watch?v=yPN9H450OHs",""
"90s 歌單","POP90-041","棋子","aMVnE0WAcuQ","3455932","kept","王菲 Faye Wong - 棋子 (Official Music Video)","FayeWongVEVO","https://www.youtube.com/watch?v=aMVnE0WAcuQ",""
"90s 歌單","POP90-042","約定","ygf2uiEUg64","5730432","kept","王菲 Faye Wong - 約定 (Official Music Video)","FayeWongVEVO","https://www.youtube.com/watch?v=ygf2uiEUg64",""
"90s 歌單","POP90-043","紅豆","5wmfXve11rM","50057450","kept","王菲 - 紅豆","Faye Wong Official Channel 王菲 官方頻道","https://www.youtube.com/watch?v=5wmfXve11rM",""
"90s 歌單","POP90-044","暗湧","gqF8zy07I2o","20116","kept","王菲【暗湧 1997】(歌詞MV)(1080p)(作曲：陳輝陽)(填詞：林夕)(Faye Wong)","沿途有你 2","https://www.youtube.com/watch?v=gqF8zy07I2o",""
"90s 歌單","POP90-045","最愛","gSapYefBgbM","3190914","kept","周慧敏 - 《最愛》MV","VivianChowVEVO","https://www.youtube.com/watch?v=gSapYefBgbM",""
"90s 歌單","POP90-046","自作多情","MmNzHUfB5MY","1986357","kept","周慧敏 - 《自作多情》MV","VivianChowVEVO","https://www.youtube.com/watch?v=MmNzHUfB5MY",""
"90s 歌單","POP90-047","痴心換情深","vj3GObiEsvw","1744512","kept","周慧敏 - 《痴心換情深》MV","VivianChowVEVO","https://www.youtube.com/watch?v=vj3GObiEsvw",""
"90s 歌單","POP90-048","流言","7nuiNcs840Q","2022097","kept","周慧敏 Vivian Chow + 林隆璇 Kevin Lin - 流言 (官方版MV)","福茂唱片","https://www.youtube.com/watch?v=7nuiNcs840Q",""
"90s 歌單","POP90-049","飄雪","wLRBZSP0Gr4","2796","removed-under-threshold","陳慧嫻 - 飄雪 MV","My Music My Life","https://www.youtube.com/watch?v=wLRBZSP0Gr4",""
"90s 歌單","POP90-050","歸來吧","LcZZ4zlC6Pc","2020655","kept","陳慧嫻 Priscilla Chan - 歸來吧 (Official Music Video)","PriscillaChanVEVO","https://www.youtube.com/watch?v=LcZZ4zlC6Pc",""
"最近25年熱門新歌","POP25-001","Shall We Talk","YycDCuLIZnc","1913563","kept","《Shall We Talk (Tre Lune MMXIX)》 陳奕迅 Eason Chan [Official MV]","Eason Chan","https://www.youtube.com/watch?v=YycDCuLIZnc",""
"最近25年熱門新歌","POP25-002","野孩子","ECfztqRvnNc","3600173","kept","Miriam Yeung - 楊千嬅 -《野孩子》MV","MiriamYeungVEVO","https://www.youtube.com/watch?v=ECfztqRvnNc",""
"最近25年熱門新歌","POP25-003","終身美麗","KK9viFTvIIk","11963624","kept","鄭秀文 Sammi Cheng - 《終身美麗》(電影 “瘦身男女” 主題曲) Official MV","Timeless Music Hong Kong天碟","https://www.youtube.com/watch?v=KK9viFTvIIk",""
"最近25年熱門新歌","POP25-004","痛愛","qkT4Mxmm92g","3776259","kept","容祖兒 JOEY YUNG《痛愛》[Official MV]","英皇娛樂 eeg music","https://www.youtube.com/watch?v=qkT4Mxmm92g",""
"最近25年熱門新歌","POP25-005","玉蝴蝶","K6EXbouoZ2s","301259","kept","nicholas tse 謝霆鋒-玉蝴蝶MV","nicvlog","https://www.youtube.com/watch?v=K6EXbouoZ2s",""
"最近25年熱門新歌","POP25-006","好心分手","nZgmg72nnes","540867","kept","Candy Lo 盧巧音 - 好心分手【字幕歌詞】Cantonese Jyutping Lyrics  I  2002年《赏味人间》專輯","NKstudio73","https://www.youtube.com/watch?v=nZgmg72nnes",""
"最近25年熱門新歌","POP25-007","明年今日","8NJVNkzhJM4","12458532","kept","陳奕迅 Eason Chan《明年今日》[Official MV]","英皇娛樂 eeg music","https://www.youtube.com/watch?v=8NJVNkzhJM4",""
"最近25年熱門新歌","POP25-008","爭氣","euMdod3x8X4","3032129","kept","容祖兒 Joey Yung《爭氣》[Official MV]","英皇娛樂 eeg music","https://www.youtube.com/watch?v=euMdod3x8X4",""
"最近25年熱門新歌","POP25-009","愛不釋手","WHLLyuWQWbk","8926","kept","李克勤 Hacken Lee - 愛不釋手 [歌詞同步/粵拼字幕][Jyutping Lyrics]","C90s 港仔音樂","https://www.youtube.com/watch?v=WHLLyuWQWbk",""
"最近25年熱門新歌","POP25-010","可惜我是水瓶座","to9fBWaaHGI","9894459","kept","[粵][MP3] 楊千嬅 - 可惜我是水瓶座 [歌詞同步]","PopSong Lyrics","https://www.youtube.com/watch?v=to9fBWaaHGI",""
"最近25年熱門新歌","POP25-011","我的驕傲","2wwE4Jd6yhU","782624","kept","Joey Yung 容祖兒 - 我的驕傲【字幕歌詞】Cantonese Jyutping Lyrics  I  2003年《我的驕傲》專輯。","NKstudio73","https://www.youtube.com/watch?v=2wwE4Jd6yhU",""
"最近25年熱門新歌","POP25-012","七友","i925gvEpa-4","607934","kept","Edmond Leung  梁漢文 - 七友 【字幕歌词】Cantonese Jyutping Lyrics  I  2003年《10号》專輯。","NKstudio73","https://www.youtube.com/watch?v=i925gvEpa-4",""
"最近25年熱門新歌","POP25-013","十面埋伏","QGHB-5e37Fw","4517695","kept","陳奕迅 Eason Chan《十面埋伏》[Official MV]","英皇娛樂 eeg music","https://www.youtube.com/watch?v=QGHB-5e37Fw",""
"最近25年熱門新歌","POP25-014","愛與誠","z5NBt33b7iY","8895911","kept","古巨基 Leo Ku -《愛與誠》Official MV","Timeless Music Hong Kong天碟","https://www.youtube.com/watch?v=z5NBt33b7iY",""
"最近25年熱門新歌","POP25-015","小城大事","WJaufugjeSQ","1082904","kept","楊千嬅 Miriam Yeung -《小城大事》Official MV","Timeless Music Hong Kong天碟","https://www.youtube.com/watch?v=WJaufugjeSQ",""
"最近25年熱門新歌","POP25-016","奇洛李維斯回信","mCkhBixL3gY","1138395","kept","[粵][MP3] Fiona 薛凱琪 - 奇洛李維斯回信 [歌詞同步]","PopSong Lyrics","https://www.youtube.com/watch?v=mCkhBixL3gY",""
"最近25年熱門新歌","POP25-017","夕陽無限好","-3MxzhPWDM0","624","removed-under-threshold","陳奕迅Eason《夕陽無限好》高清修復1080p MV","KAN LI","https://www.youtube.com/watch?v=-3MxzhPWDM0",""
"最近25年熱門新歌","POP25-018","無賴","oUQ41c4gjsg","5062512","kept","鄭中基 Ronald Cheng -《無賴》Official MV (國：怪胎)","Timeless Music Hong Kong天碟","https://www.youtube.com/watch?v=oUQ41c4gjsg",""
"最近25年熱門新歌","POP25-019","好人","J5Z_mmC_HX4","150914","kept","側田 Justin Lo -《好人》Official MV","Timeless Music Hong Kong天碟","https://www.youtube.com/watch?v=J5Z_mmC_HX4",""
"最近25年熱門新歌","POP25-020","他約我去迪士尼","mul_r8bFPpU","145495","kept","KellyJackie & 陳慧琳 ~ 他約我去迪士尼【Music Video 】","637 TWS","https://www.youtube.com/watch?v=mul_r8bFPpU",""
"最近25年熱門新歌","POP25-021","愛得太遲","y5k8p3Bqz3Y","1108075","kept","古巨基 Leo Ku -《愛得太遲》Official MV","Timeless Music Hong Kong天碟","https://www.youtube.com/watch?v=y5k8p3Bqz3Y",""
"最近25年熱門新歌","POP25-022","最佳損友","P7ww9Lgk16I","4952109","kept","陳奕迅 - 最佳損友 HD","HongKongSongs","https://www.youtube.com/watch?v=P7ww9Lgk16I",""
"最近25年熱門新歌","POP25-023","紅綠燈","-oJK5Nly93Q","4781024","kept","鄭融 Stephanie Cheng - 紅綠燈 [鄭．融精選] - 官方完整版MV","鄭融 Stephanie Cheng (星娛樂) 頻道","https://www.youtube.com/watch?v=-oJK5Nly93Q",""
"最近25年熱門新歌","POP25-024","感應","iRnhCh1CBZg","975022","kept","泳兒 Vincy《感應》[Official MV]","英皇娛樂 eeg music","https://www.youtube.com/watch?v=iRnhCh1CBZg",""
"最近25年熱門新歌","POP25-025","富士山下","8MLaEChngb0","3840889","kept","陳奕迅 - 富士山下『原諒我不再送花，傷口應要結疤，花瓣鋪滿心裡墳場才害怕，如若你非我不嫁，彼此終必火化一生一世等一天需要代價』『動態歌詞MV』","玖梦music","https://www.youtube.com/watch?v=8MLaEChngb0",""
"最近25年熱門新歌","POP25-026","酷愛","EVcs7k3roVI","101234","kept","張敬軒 Hins Cheung - 酷愛 [歌詞同步/粵拼字幕][Jyutping Lyrics]","C90s 港仔音樂","https://www.youtube.com/watch?v=EVcs7k3roVI",""
"最近25年熱門新歌","POP25-027","男人KTV","hBz66pbZ7HM","1900032","kept","側田 Justin Lo -《男人KTV》Official MV","Timeless Music Hong Kong天碟","https://www.youtube.com/watch?v=hBz66pbZ7HM",""
"最近25年熱門新歌","POP25-028","電燈膽","IDywqSyQ3Mc","4299997","kept","鄧麗欣 Stephy Tang -《電燈膽》Official MV","Timeless Music Hong Kong天碟","https://www.youtube.com/watch?v=IDywqSyQ3Mc",""
"最近25年熱門新歌","POP25-029","囍帖街","40RaRER4IaI","6801577","kept","謝安琪 - 《囍帖街》MV","KayTseVEVO","https://www.youtube.com/watch?v=40RaRER4IaI",""
"最近25年熱門新歌","POP25-030","櫻花樹下","A8TXcl84msY","26941","kept","張敬軒 Hins Cheung《櫻花樹下》(Under The Cherry Tree)[Official MV]","Hins_Ivana Universe","https://www.youtube.com/watch?v=A8TXcl84msY",""
"最近25年熱門新歌","POP25-031","愛不疚","FG0At3Liwdk","9362561","kept","林峯-愛不疚 MV  鍾嘉欣與林峯版(80,90後電視回憶)","f a","https://www.youtube.com/watch?v=FG0At3Liwdk",""
"最近25年熱門新歌","POP25-032","一事無成","72s53SlkSPA","4221401","kept","鄭融 Stephanie Cheng / 周柏豪 Pakho Chau - 一事無成 [鄭．融精選] - 官方完整版MV","鄭融 Stephanie Cheng (星娛樂) 頻道","https://www.youtube.com/watch?v=72s53SlkSPA",""
"最近25年熱門新歌","POP25-033","你瞞我瞞","JWcuUHVD4Ng","39404346","kept","陳柏宇 Jason Chan - 你瞞我瞞 Lies Between Us | Official Music Video","jasonchanVEVO","https://www.youtube.com/watch?v=JWcuUHVD4Ng",""
"最近25年熱門新歌","POP25-034","七百年後","_NRf4HQw4MU","10862346","kept","Eason Chan 陳奕迅 七百年後 MV","universalmusichk","https://www.youtube.com/watch?v=_NRf4HQw4MU",""
"最近25年熱門新歌","POP25-035","年度之歌","n3VIUdMBfWQ","433965","kept","謝安琪 - 《年度之歌》MV","KayTseVEVO","https://www.youtube.com/watch?v=n3VIUdMBfWQ",""
"最近25年熱門新歌","POP25-036","就算世界無童話","zOixTywhq3Q","921748","kept","衛蘭 Janice - 就算世界無童話 Official MV [Serving You] - 官方完整版","AMusic Official Channel","https://www.youtube.com/watch?v=zOixTywhq3Q",""
"最近25年熱門新歌","POP25-037","陀飛輪","URUIcYDq3_I","24786846","kept","陳奕迅 Eason Chan - 陀飛輪 (Official Music Video)","universalmusichk","https://www.youtube.com/watch?v=URUIcYDq3_I",""
"最近25年熱門新歌","POP25-038","天梯","eBvarz3DY00","22765640","kept","天梯 C AllStar 原裝MV (1080P HD)","KingdomCMusic","https://www.youtube.com/watch?v=eBvarz3DY00",""
"最近25年熱門新歌","POP25-039","破相","S9oonBJeoRE","994506","kept","容祖兒 Joey Yung《破相》[Official MV]","容祖兒 Joey Yung","https://www.youtube.com/watch?v=S9oonBJeoRE",""
"最近25年熱門新歌","POP25-040","那些年","3_ImPGP9KeE","5868181","kept","胡夏 Hu Xia / 那些年【歌詞】","HISMUSICS","https://www.youtube.com/watch?v=3_ImPGP9KeE",""
"最近25年熱門新歌","POP25-041","那誰","CJ4fKSmOf3U","18006157","kept","蘇永康 William So 《那誰》官方 MV","東亞唱片 East Asia Music Official Channel","https://www.youtube.com/watch?v=CJ4fKSmOf3U",""
"最近25年熱門新歌","POP25-042","花千樹","mEzPhZd-T8c","8371414","kept","容祖兒 Joey Yung《花千樹》[Official MV]","容祖兒 Joey Yung","https://www.youtube.com/watch?v=mEzPhZd-T8c",""
"最近25年熱門新歌","POP25-043","重口味","eqtGDY0llkI","5250440","kept","陳奕迅 Eason Chan - 重口味 MV (Full Version)","universalmusichk","https://www.youtube.com/watch?v=eqtGDY0llkI",""
"最近25年熱門新歌","POP25-044","到此為止","lyH0QIwbN_4","23006113","kept","連詩雅 Shiga Lin - 到此為止 The End (Official Music Video)","warnermusichk","https://www.youtube.com/watch?v=lyH0QIwbN_4",""
"最近25年熱門新歌","POP25-045","年少無知","25scZjvZCpA","1424759","kept","林保怡/陳豪/黃德斌 - 年少無知 (TVB劇集""天與地""片尾曲) Official Audio","TVB Music Group","https://www.youtube.com/watch?v=25scZjvZCpA",""
"最近25年熱門新歌","POP25-046","任我行","oYw4uH80gcw","17446314","kept","陳奕迅 Eason Chan  《任我行》MV","universalmusichk","https://www.youtube.com/watch?v=oYw4uH80gcw",""
"最近25年熱門新歌","POP25-047","青春頌","NPa2FCTqd3g","10935577","kept","青春頌MV - 許廷鏗 (HD)","StarsShineOfficial","https://www.youtube.com/watch?v=NPa2FCTqd3g",""
"最近25年熱門新歌","POP25-048","無盡","4PACFmxlHm8","22959589","kept","Supper Moment - 無盡 MV","Redline Music","https://www.youtube.com/watch?v=4PACFmxlHm8",""
"最近25年熱門新歌","POP25-049","青春常駐","sFjLsF_oA3E","7797240","kept","張敬軒 Hins Cheung 《青春常駐》[Official MV]","英皇娛樂 eeg music","https://www.youtube.com/watch?v=sFjLsF_oA3E",""
"最近25年熱門新歌","POP25-050","獨家村","q-PIx7GgOpM","53995","kept","謝安琪 Kay Tse - 獨家村 [歌詞同步/粵拼字幕][Jyutping Lyrics]","C90s 港仔音樂","https://www.youtube.com/watch?v=q-PIx7GgOpM",""
"最近25年熱門新歌","POP25-051","越難越愛","fUiwiqs5JjM","35531001","kept","吳若希 Jinny - 越難越愛 (TVB劇集""使徒行者""片尾曲) (Official MV)","TVB Music Group","https://www.youtube.com/watch?v=fUiwiqs5JjM",""
"最近25年熱門新歌","POP25-052","一","a3fIxwajqT8","5032209","kept","AGA 江海迦 - 一 (Official Music Video)","universalmusichk","https://www.youtube.com/watch?v=a3fIxwajqT8",""
"最近25年熱門新歌","POP25-053","羅生門","OfnhDUBWVl4","16850993","kept","麥浚龍 JUNO x 謝安琪 KAY《羅生門》官方完整版 THE OFFICIAL JUNO MAK [完整 HD]","THE OFFICIAL JUNO MAK 麥浚龍","https://www.youtube.com/watch?v=OfnhDUBWVl4",""
"最近25年熱門新歌","POP25-054","原來她不夠愛我","AphrA76OpnE","18203715","kept","[獨家首播] 吳業坤 Kwan Gor - 原來她不夠愛我 Official MV - 官方完整版","Kwan Gor","https://www.youtube.com/watch?v=AphrA76OpnE",""
"最近25年熱門新歌","POP25-055","最好的債","nG6WborlovE","2665758","kept","楊千嬅 Miriam Yeung - 最好的債 (歌詞版) [Official] [官方]","寰亞音樂 Media Asia Music Official Channel","https://www.youtube.com/watch?v=nG6WborlovE",""
"最近25年熱門新歌","POP25-056","女神","Nv3KUcb5RHA","334920","kept","鄭欣宜 Joyce Cheng - 女神 Official Lyric Video - 官方完整版","Neway Star Official Channel","https://www.youtube.com/watch?v=Nv3KUcb5RHA",""
"最近25年熱門新歌","POP25-057","你是你本身的傳奇","ok6SPasGb00","3129159","kept","方皓玟 - 你是你本身的傳奇 [Official Music Video]","Charmaine Fong","https://www.youtube.com/watch?v=ok6SPasGb00",""
"最近25年熱門新歌","POP25-058","四季","3aZS7On4etw","1606414","kept","陳奕迅 Eason Chan - 《四季》MV","universalmusichk","https://www.youtube.com/watch?v=3aZS7On4etw",""
"最近25年熱門新歌","POP25-059","有人共鳴","RRgGcZdJgyE","9107130","kept","林奕匡 Phil Lam - 有人共鳴  Lyrics video (歌詞版MV)","Sony Music Entertainment Hong Kong","https://www.youtube.com/watch?v=RRgGcZdJgyE",""
"最近25年熱門新歌","POP25-060","長相廝守","sENLQMsYpHE","22713201","kept","ToNick - 長相廝守 (電影""救殭清道夫""主題曲) (Official MV)","ToNick","https://www.youtube.com/watch?v=sENLQMsYpHE",""
"最近25年熱門新歌","POP25-061","天敵","viKPn4YiQo4","5875267","kept","衛蘭 Janice Vidal - 天敵 Enemy (Official Music Video)","warnermusichk","https://www.youtube.com/watch?v=viKPn4YiQo4",""
"最近25年熱門新歌","POP25-062","難得一遇","b5Nqp8ZclKg","4300493","kept","林奕匡 Phil Lam - 難得一遇 Once in a Lifetime | Official Music Video","PhillamVEVO","https://www.youtube.com/watch?v=b5Nqp8ZclKg",""
"最近25年熱門新歌","POP25-063","缺","FDi5TulrPG4","9611237","kept","張敬軒 Hins Cheung《缺》[Official MV]","張敬軒 Hins Cheung","https://www.youtube.com/watch?v=FDi5TulrPG4",""
"最近25年熱門新歌","POP25-064","漸漸","TNKQudtrR_Q","7985132","kept","陳奕迅 Eason Chan《漸漸》AM I ME - eason and the duo band [Official MV]","Eason Chan","https://www.youtube.com/watch?v=TNKQudtrR_Q",""
"最近25年熱門新歌","POP25-065","未來見","Hroq64h65Os","17172530","kept","RubberBand - 未來見 MV","RubberBand","https://www.youtube.com/watch?v=Hroq64h65Os",""
"最近25年熱門新歌","POP25-066","一個女人和浴室","ALFWC_EpaEM","1192159","kept","Kay Tse 謝安琪 - 《一個女人和浴室》 MV","幻·國 imagine.nation","https://www.youtube.com/watch?v=ALFWC_EpaEM",""
"最近25年熱門新歌","POP25-067","我們都是這樣長大的","kTzUwhPuIwg","18049760","kept","鄭秀文 Sammi Cheng - 我們都是這樣長大的 We Grew This Way (Official Music Video)","寰亞音樂 Media Asia Music Official Channel","https://www.youtube.com/watch?v=kTzUwhPuIwg",""
