sourceList,number,title,videoId,viewCount,category,language,languageConfidence,year,eraTags,eraConfidence
pop80s,POP80-122,一起走过的日子,Vtj_8SrfqQ4,5732941,80年代流行曲,國語,existing,,,
pop80s,POP80-123,孤身走我路,pJhSDisGZRc,2073644,80年代流行曲,粵語,existing,,,
pop80s,POP80-124,最冷一天,sfkNRcANETw,2047311,80年代流行曲,粵語,existing,,,
pop80s,POP80-125,祝福,KRKxMUlpbcc,1995366,80年代流行曲,粵語,existing,,,
pop80s,POP80-126,陈百强,1I-sq9oA9PI,1956357,80年代流行曲,粵語,existing,,,
pop80s,POP80-127,倪妮,NzZKj2-vUrU,1949650,80年代流行曲,粵語,existing,,,
pop80s,POP80-128,学生哥,9LmNfCAshRs,1928539,80年代流行曲,粵語,existing,,,
pop80s,POP80-129,流浪花,_YKz3HnXgY0,1905895,80年代流行曲,粵語,existing,,,
pop80s,POP80-130,张国荣,OIP4NMDHzII,1904552,80年代流行曲,粵語,existing,,,
pop80s,POP80-131,不應再猶豫,ENQ1uAM2EV0,1843788,80年代流行曲,粵語,existing,,,
pop80s,POP80-132,正能量歌集,O8gKayuu4TI,1805104,80年代流行曲,粵語,existing,,,
pop80s,POP80-133,千千闋歌,n3B5XpRvyhI,1780212,80年代流行曲,粵語,existing,,,
pop80s,POP80-134,失魂記,qHQ5QcqhsnQ,1767203,80年代流行曲,粵語,existing,,,
pop80s,POP80-135,多愛你一天,L4g545iIG1Q,1766597,80年代流行曲,粵語,existing,,,
pop80s,POP80-136,许冠杰,O8JjnL2-sX4,1738900,80年代流行曲,國語,existing,,,
pop80s,POP80-137,愛多一次痛多一次,2vG-uGeHzjg,1722324,80年代流行曲,粵語,existing,,,
pop80s,POP80-138,忘记你我做不到,QrBTygMIKvU,1704060,80年代流行曲,粵語,existing,,,
pop80s,POP80-139,抱緊眼前人,svEcr_yRSoA,1685725,80年代流行曲,粵語,existing,,,
pop80s,POP80-140,忘情森巴舞,T7lkqxCzDJo,1660461,80年代流行曲,粵語,existing,,,
pop80s,POP80-141,一個都不能少,pC76Eq6F79c,1652663,80年代流行曲,粵語,existing,,,
pop80s,POP80-142,兩忘煙水裡,tkdJNS-ZPs0,1618532,80年代流行曲,粵語,existing,,,
pop80s,POP80-143,心裡日記,BQ-FlgXWjIQ,1609667,80年代流行曲,粵語,existing,,,
pop80s,POP80-144,不走,pVsdqHo_neY,1570970,80年代流行曲,國語,existing,,,
pop80s,POP80-145,情網,pGdPlye3y88,1567520,80年代流行曲,粵語,existing,,,
pop80s,POP80-146,傻女,7ur5UpuP0JE,1560008,80年代流行曲,粵語,existing,,,
pop80s,POP80-147,我是憤怒,MEDxmS3ni6A,1550172,80年代流行曲,粵語,existing,,,
pop80s,POP80-148,三人行,wJLPsV291d0,1550024,80年代流行曲,粵語,existing,,,
pop80s,POP80-149,這些年來,HDfPogSj-0w,1543257,80年代流行曲,粵語,existing,,,
pop80s,POP80-150,彎彎的月亮,b61cb-hxAbw,1532272,80年代流行曲,粵語,existing,,,
pop80s,POP80-151,真的想你,2MYSVpVBXOo,1469501,80年代流行曲,國語,existing,,,
pop80s,POP80-152,選擇,qGJ9sc5thco,1454117,80年代流行曲,粵語,existing,,,
pop80s,POP80-153,財神到,6yMfASgXc2Q,1451017,80年代流行曲,粵語,existing,,,
pop80s,POP80-154,無奈,sDm-awDiXdw,1424587,80年代流行曲,粵語,existing,,,
pop80s,POP80-155,難免有錯,2Lo_YAnGBh4,1403275,80年代流行曲,粵語,existing,,,
pop80s,POP80-156,寒傲似冰,0d-2lomH-ps,1388614,80年代流行曲,粵語,existing,,,
pop80s,POP80-157,千枝針刺在心,oOHGhiuEfwU,1364119,80年代流行曲,粵語,existing,,,
pop80s,POP80-158,沙文,IlZ6mPENFk8,1345081,80年代流行曲,粵語,existing,,,
pop80s,POP80-159,夜半歌聲,khCDLCcG7Y4,1298086,80年代流行曲,粵語,existing,,,
pop80s,POP80-160,光輝歲月,9j3swX5tycM,1297641,80年代流行曲,粵語,existing,,,
pop80s,POP80-161,紙牌屋,1OEygLPPPvs,1246876,80年代流行曲,粵語,existing,,,
pop80s,POP80-162,永遠愛著您,3-Z-4nkuaRs,1240614,80年代流行曲,粵語,existing,,,
pop80s,POP80-163,人在旅途洒泪时,iyEJt88fbiA,1237664,80年代流行曲,國語,existing,,,
pop80s,POP80-164,莫再悲,Dv2uI3QJwqw,1227382,80年代流行曲,粵語,existing,,,
pop80s,POP80-165,午夜怨曲,1YLyY2l2ADM,1201271,80年代流行曲,粵語,existing,,,
pop80s,POP80-166,女人心,MrOicMfOMmQ,1188475,80年代流行曲,粵語,existing,,,
pop80s,POP80-167,天蠶變,o3gDS2XysB0,1114335,80年代流行曲,粵語,existing,,,
pop80s,POP80-168,遠走高飛,InbFsQwUVS4,1104346,80年代流行曲,粵語,existing,,,
pop80s,POP80-169,不可一世,gm6Rd5DcbsE,1091866,80年代流行曲,粵語,existing,,,
pop80s,POP80-170,放一顆心,P4hStlvBplQ,1078423,80年代流行曲,國語,existing,,,
pop80s,POP80-171,讓愛那麼愉快,sGbsvkKOV3o,1076293,80年代流行曲,國語,existing,,,
pop80s,POP80-172,纖維,0FLroClkIIE,1045411,80年代流行曲,粵語,existing,,,
pop80s,POP80-173,女人的弱點,KhbZV111-Hs,1042798,80年代流行曲,粵語,existing,,,
pop80s,POP80-174,我不在乎,yQf8WiYNrtA,1013928,80年代流行曲,粵語,existing,,,
pop80s,POP80-175,萬千星輝賀台慶,6UZbYI3Z4Hk,999240,80年代流行曲,粵語,existing,,,
pop80s,POP80-176,誘惑的街,vK4RRnoMAO8,985719,80年代流行曲,粵語,existing,,,
pop80s,POP80-177,我曾用心爱着你,aMH84dCa9ik,968055,80年代流行曲,粵語,existing,,,
pop80s,POP80-178,老的辣,WKTq07rRZZg,933951,80年代流行曲,粵語,existing,,,
pop80s,POP80-179,玻璃窗的愛,yWM-QhcSj0A,932919,80年代流行曲,粵語,existing,,,
pop80s,POP80-180,身外情,mPeNbLeTi6c,929558,80年代流行曲,粵語,existing,,,
pop80s,POP80-181,癡癡的等,oUFEAyTnOiU,920194,80年代流行曲,國語,existing,,,
pop80s,POP80-182,擦身情緣,QoY_HoHJUq4,892404,80年代流行曲,粵語,existing,,,
pop80s,POP80-183,傳說,kRu2QZrXICY,881616,80年代流行曲,粵語,existing,,,
pop80s,POP80-184,傻女 1989 日本,v43upKPqS94,876426,80年代流行曲,粵語,existing,,,
pop80s,POP80-185,深海,q9_2djU8z20,870349,80年代流行曲,粵語,existing,,,
pop80s,POP80-186,蓋亞,7E6nFE5BHsg,857696,80年代流行曲,粵語,existing,,,
pop80s,POP80-187,珍重,LZe9E8TAT8o,848812,80年代流行曲,粵語,existing,,,
pop80s,POP80-188,格林童話,zxq8mp5LcBo,845457,80年代流行曲,粵語,existing,,,
pop80s,POP80-189,離開情人的日子,o0EwpqwadoQ,841114,80年代流行曲,粵語,existing,,,
pop80s,POP80-190,纏綿,wZJ2muo4IW0,840790,80年代流行曲,粵語,existing,,,
pop80s,POP80-191,我愛你,VE7XvNnYQ54,839777,80年代流行曲,粵語,existing,,,
pop80s,POP80-192,无悔这一生,Oepmu6wWL5E,828220,80年代流行曲,粵語,existing,,,
pop80s,POP80-193,順流逆流,CrFyxF-eQJQ,825757,80年代流行曲,粵語,existing,,,
pop80s,POP80-194,如果你是我的传说,UgsvQw8bFIU,819056,80年代流行曲,國語,existing,,,
pop80s,POP80-195,玫瑰香,Zmw82bh5iQU,813215,80年代流行曲,國語,existing,,,
pop80s,POP80-196,想你,pBnHNheHIUE,812594,80年代流行曲,國語,existing,,,
pop80s,POP80-197,紅唇綠酒,wpsD3MIvd9U,800070,80年代流行曲,粵語,existing,,,
pop80s,POP80-198,為我照顧她,NccA14RBJNg,791393,80年代流行曲,國語,existing,,,
pop80s,POP80-199,漁舟唱晚,F-2PQxIkJqY,776218,80年代流行曲,粵語,existing,,,
pop80s,POP80-200,信自己,z1LxRcx81VQ,762596,80年代流行曲,粵語,existing,,,
pop80s,POP80-201,你好毒,YJyGevAUArA,756753,80年代流行曲,粵語,existing,,,
pop80s,POP80-202,紅顏白髮,T7mkB81AjJ4,741700,80年代流行曲,粵語,existing,,,
pop80s,POP80-203,夢仍是一樣,h_-J8Dg-dGA,740426,80年代流行曲,粵語,existing,,,
pop80s,POP80-204,今夜星光燦爛,02vms3Eokz0,737401,80年代流行曲,粵語,existing,,,
pop80s,POP80-205,粤语 557630,1meTpVwz_n0,727642,80年代流行曲,粵語,existing,,,
pop80s,POP80-206,情凭谁来定错对,Ib53xpwTCLg,725872,80年代流行曲,粵語,existing,,,
pop80s,POP80-207,黄昏,DITS_HDrKzM,715109,80年代流行曲,國語,existing,,,
pop80s,POP80-208,這些那些,e-LaaRBBzfc,712647,80年代流行曲,國語,existing,,,
pop80s,POP80-209,天意人心,3jDRCqyEDEw,712325,80年代流行曲,粵語,existing,,,
pop80s,POP80-210,失戀,VFfaVW5Au2I,712013,80年代流行曲,粵語,existing,,,
pop80s,POP80-211,愛和承諾,hSCgKsxGUcI,711232,80年代流行曲,粵語,existing,,,
pop80s,POP80-212,農民,iaEEwpl9RsU,707951,80年代流行曲,粵語,existing,,,
pop80s,POP80-213,月亮代表我的心,t-YCjDfhBmQ,707659,80年代流行曲,粵語,existing,,,
pop80s,POP80-214,暴风女神,-WeKvGCyiWI,691093,80年代流行曲,國語,existing,,,
pop80s,POP80-215,三分鐘放縱,quYu2vA3rwo,685577,80年代流行曲,粵語,existing,,,
pop80s,POP80-216,今天,DuitCiGJvOA,681854,80年代流行曲,粵語,existing,,,
pop80s,POP80-217,陪着你走,wnLqhVPOUes,678415,80年代流行曲,粵語,existing,,,
pop80s,POP80-218,杜德伟,4OJnlkTTFdg,674458,80年代流行曲,粵語,existing,,,
pop80s,POP80-219,幾分鐘的約會,jHTsbFTGK2o,671860,80年代流行曲,粵語,existing,,,
pop80s,POP80-220,沒有你之後,CYxkWF-meeg,669971,80年代流行曲,粵語,existing,,,
pop80s,POP80-221,戀愛為何物,22DhJf5vAiE,667803,80年代流行曲,粵語,existing,,,
pop80s,POP80-222,我曾用心愛著你,K2ec_XXxPDs,664655,80年代流行曲,粵語,existing,,,
pop80s,POP80-223,逝去的诺言,dfjdoswqC4s,661852,80年代流行曲,粵語,existing,,,
pop80s,POP80-224,失蹤,h-m-in0p_iw,646531,80年代流行曲,粵語,existing,,,
pop80s,POP80-225,岁月无声,qaA5u2GQwus,641913,80年代流行曲,粵語,existing,,,
pop80s,POP80-226,每段路,wxVTfX3B0NA,636814,80年代流行曲,粵語,existing,,,
pop80s,POP80-227,交叉點,M3jBiwgMx9g,626356,80年代流行曲,粵語,existing,,,
pop80s,POP80-228,當我想起你,XkW6Kl_ZK2A,598697,80年代流行曲,粵語,existing,,,
pop80s,POP80-229,祇有你不知道,oXZOSjubZD0,594825,80年代流行曲,粵語,existing,,,
pop80s,POP80-230,卢冠廷,fTz5nODL9e4,594766,80年代流行曲,國語,existing,,,
pop80s,POP80-231,黎明不要來,7n0H7HhOCNo,593852,80年代流行曲,粵語,existing,,,
pop80s,POP80-232,想和你去吹吹風,sTPnrknKlTs,592911,80年代流行曲,粵語,existing,,,
pop80s,POP80-233,傷一回,8vSVtDLLW0g,592391,80年代流行曲,粵語,existing,,,
pop80s,POP80-234,弦續,k9ACWOkHb6g,591766,80年代流行曲,粵語,existing,,,
pop80s,POP80-235,韋綺姍,q25YWawBKhM,590232,80年代流行曲,粵語,existing,,,
pop80s,POP80-236,單身狗,vlw-fJdkusA,585008,80年代流行曲,粵語,existing,,,
pop80s,POP80-237,陳苑淇,WdRdYQSi37Y,578640,80年代流行曲,粵語,existing,,,
pop80s,POP80-238,留住我吧,nf6e4zSorRc,570252,80年代流行曲,粵語,existing,,,
pop80s,POP80-239,陪伴,rua-Zr0FwjU,567686,80年代流行曲,粵語,existing,,,
pop80s,POP80-240,急流勇退,Oc9c2E0zYUI,555835,80年代流行曲,粵語,existing,,,
pop80s,POP80-241,結束不是我要的結果,n-RORUGp6wE,554425,80年代流行曲,粵語,existing,,,
pop80s,POP80-242,再見理想,32aCnqXGdSI,548261,80年代流行曲,粵語,existing,,,
pop80s,POP80-243,曾是拥有,eM24viDgDIM,545491,80年代流行曲,粵語,existing,,,
pop80s,POP80-244,童年,mRKTOZmX2cE,31379264,80年代流行曲,粵語,existing,,,
pop80s,POP80-245,天龍訣,ztS276kBYZk,531566,80年代流行曲,粵語,existing,,,
pop80s,POP80-246,在水中央,5dMLwx9EuLc,527236,80年代流行曲,粵語,existing,,,
pop80s,POP80-247,吸煙的女人,Cq3g1ffzEO0,522306,80年代流行曲,粵語,existing,,,
pop80s,POP80-248,某月某日,dEVhUZ1Wzro,520578,80年代流行曲,粵語,existing,,,
pop80s,POP80-249,随缘,d0gb7zFy1hg,509539,80年代流行曲,國語,existing,,,
pop80s,POP80-250,隨想曲,OAXfkKx1_VI,504173,80年代流行曲,粵語,existing,,,
pop80s,POP80-251,二分之一的幸福,tRtJ33FTbw0,501717,80年代流行曲,粵語,existing,,,
pop80s,POP80-252,蚌的啟示,mP_7ID6mWpU,500386,80年代流行曲,粵語,existing,,,
pop80s,POP80-406,夢醒時分,nku5zFMZAdU,50554273,80年代流行曲,國語,existing,,,
pop80s,POP80-407,鬼迷心竅,wF0kCGbuVT4,46526076,80年代流行曲,國語,existing,,,
pop80s,POP80-408,山丘,rVEMTxg_LrU,40478668,80年代流行曲,國語,existing,,,
pop80s,POP80-409,飄洋過海來看你,hNQohQBFnwI,29666247,80年代流行曲,國語,existing,,,
pop80s,POP80-410,橄欖樹,LZb8fJZFhlo,25801248,80年代流行曲,國語,existing,,,
pop80s,POP80-411,多年以後,At3SKCsdBFQ,24265040,80年代流行曲,粵語,existing,,,
pop80s,POP80-412,滾滾紅塵,qVm3GdOd2P8,21568850,80年代流行曲,粵語,existing,,,
pop80s,POP80-413,凡人歌,mfQel3jxK-g,21462145,80年代流行曲,國語,existing,,,
pop80s,POP80-414,哭砂,p4YkHQrPt2I,20625490,80年代流行曲,粵語,existing,,,
pop80s,POP80-415,我終於失去了妳,67p_MAZUnvE,19139454,80年代流行曲,國語,existing,,,
pop80s,POP80-416,戀曲1990,GeNIpOsmEwA,18209490,80年代流行曲,國語,existing,,,
pop80s,POP80-417,給自己的歌,WMVtriQkPxg,14826788,80年代流行曲,國語,existing,,,
pop80s,POP80-418,追夢人,dZqUFh96_JQ,14653740,80年代流行曲,粵語,existing,,,
pop80s,POP80-419,明天你是否依然爱我,hLhqIVtoV5c,14446335,80年代流行曲,國語,existing,,,
pop80s,POP80-420,無人熟識,ASVTqnN_Nu8,13556962,80年代流行曲,國語,existing,,,
pop80s,POP80-421,牽手,wJNHRweW5WE,13426119,80年代流行曲,粵語,existing,,,
pop80s,POP80-422,给所有知道我名字的人,RyEuElp6D9M,10487753,80年代流行曲,粵語,existing,,,
pop80s,POP80-423,跟往事乾杯,5maUPQEjvCQ,10222258,80年代流行曲,粵語,existing,,,
pop80s,POP80-424,最後一夜,YwA0Tsgo_js,9922856,80年代流行曲,粵語,existing,,,
pop80s,POP80-425,懸崖,0ZpSE70K1zc,8877778,80年代流行曲,粵語,existing,,,
pop80s,POP80-426,笑紅塵,rx5Yx9OFiHE,8022618,80年代流行曲,國語,existing,,,
pop80s,POP80-427,勇敢一點,bfPCrzao5bU,7380483,80年代流行曲,國語,existing,,,
pop80s,POP80-428,不让我的眼泪陪我过夜,JZBiMtcxumY,7303416,80年代流行曲,國語,existing,,,
pop80s,POP80-429,時間有淚,_7GjLNtbOlk,6950610,80年代流行曲,粵語,existing,,,
pop80s,POP80-430,我只在乎你,LE6vRCpcbb8,6386063,80年代流行曲,粵語,existing,,,
pop80s,POP80-431,微風細雨,QFqpwOaMKKc,5433658,80年代流行曲,粵語,existing,,,
pop80s,POP80-432,花雨夜,yeefEPRKFwA,4726430,80年代流行曲,國語,existing,,,
pop80s,POP80-433,大約在冬季,ZYkxIi8H13w,4595351,80年代流行曲,粵語,existing,,,
pop80s,POP80-434,流水年華,0B7EH-cYnfo,4577476,80年代流行曲,粵語,existing,,,
pop80s,POP80-435,簾後,Yx--odgxwmE,4442509,80年代流行曲,國語,existing,,,
pop80s,POP80-436,愛的代價,sre44fHAujc,4226408,80年代流行曲,國語,existing,,,
pop80s,POP80-437,最近比較煩,5lectiCCUqc,4004393,80年代流行曲,國語,existing,,,
pop80s,POP80-438,心肝寶貝,U_eBzpkZb3E,3708575,80年代流行曲,粵語,existing,,,
pop80s,POP80-439,你的樣子,YAZSNlgnm7Y,3613621,80年代流行曲,國語,existing,,,
pop80s,POP80-440,大雨,wgNRXndLex8,3502632,80年代流行曲,國語,existing,,,
pop80s,POP80-441,鹿港小鎮,Xgjny7YFMD4,3340177,80年代流行曲,國語,existing,,,
pop80s,POP80-442,夢不到你,al5SPa-3G0M,3181359,80年代流行曲,粵語,existing,,,
pop80s,POP80-443,明明白白我的心,kxu1Oqc3m-8,3037995,80年代流行曲,國語,existing,,,
pop80s,POP80-444,英勇勳章,3bNPSnIXBJI,2692765,80年代流行曲,粵語,existing,,,
pop80s,POP80-445,愛得太多,mAMCeAR4CYg,2666941,80年代流行曲,粵語,existing,,,
pop80s,POP80-446,夢田,ioTWIlehYXc,2523936,80年代流行曲,國語,existing,,,
pop80s,POP80-447,爱要怎么说出口,PQhgAhRbekM,2157810,80年代流行曲,國語,existing,,,
pop80s,POP80-448,感謝妳,-ckIQsDDRfk,2151023,80年代流行曲,粵語,existing,,,
pop80s,POP80-449,小虎队,NbSf07Zr3ow,2137705,80年代流行曲,粵語,existing,,,
pop80s,POP80-450,跟著感覺走,v6mL0au2T1Q,2135537,80年代流行曲,粵語,existing,,,
pop80s,POP80-451,我是真的愛你,170-YV4EP6k,2032260,80年代流行曲,國語,existing,,,
pop80s,POP80-452,奇異恩典,eIItJrTpYv0,1889734,80年代流行曲,國語,existing,,,
pop80s,POP80-453,梅花三弄,E14jcso7u1Y,1825955,80年代流行曲,粵語,existing,,,
pop80s,POP80-454,四季謠,dIJ7JmTBl5o,1809043,80年代流行曲,粵語,existing,,,
pop80s,POP80-455,浮生千山路,eVNaFoHq95A,1787456,80年代流行曲,國語,existing,,,
pop80s,POP80-456,努力活著,gSpaoNrlReA,1759838,80年代流行曲,國語,existing,,,
pop80s,POP80-457,出嫁,y2hz93m0xN0,1701937,80年代流行曲,國語,existing,,,
pop80s,POP80-458,想要跟你飛,jna53qxXRw4,1678088,80年代流行曲,粵語,existing,,,
pop80s,POP80-459,純情青春夢,o_-O_ss6f5o,1673711,80年代流行曲,國語,existing,,,
pop80s,POP80-460,戀曲1980,kf1-jV4p9XA,1645370,80年代流行曲,粵語,existing,,,
pop80s,POP80-461,大雨的夜裡,CJo4C1tRU80,1577366,80年代流行曲,國語,existing,,,
pop80s,POP80-462,秋水長天,rq1MhhLJKAU,1486009,80年代流行曲,粵語,existing,,,
pop80s,POP80-463,甜蜜蜜,5eF8oOWtsk4,1115155,80年代流行曲,粵語,existing,,,
pop80s,POP80-464,深邃與甜蜜,FQanFJ2ddKc,1100022,80年代流行曲,國語,existing,,,
pop80s,POP80-465,相思河畔,cCNvs4PXfWE,1081495,80年代流行曲,粵語,existing,,,
pop80s,POP80-466,野百合也有春天,GSoLwHTXRmM,1062156,80年代流行曲,國語,existing,,,
pop80s,POP80-467,燃燒一瞬間,uMlj4vA8tOw,1061869,80年代流行曲,國語,existing,,,
pop80s,POP80-468,鬼丈夫,tnkVAdM4rRA,1007379,80年代流行曲,粵語,existing,,,
pop80s,POP80-469,雪在燒,_yhFEBZgf7U,973722,80年代流行曲,粵語,existing,,,
pop80s,POP80-470,留不住的故事,AV-85NTYCuw,971263,80年代流行曲,粵語,existing,,,
pop80s,POP80-471,夜夜夜夜,KA6yIAE9No4,906323,80年代流行曲,粵語,existing,,,
pop80s,POP80-472,殘酷的溫柔,l1WjLI4eL_U,871164,80年代流行曲,國語,existing,,,
pop80s,POP80-473,再見十九歲,QY4-Gfesmsw,859002,80年代流行曲,粵語,existing,,,
pop80s,POP80-474,寂寞難耐,M3k9PhyNEto,849418,80年代流行曲,國語,existing,,,
pop80s,POP80-475,陪你到天亮,JGwvbGiIl5Y,760481,80年代流行曲,國語,existing,,,
pop80s,POP80-476,鑼聲若響,d2sbF5wY9y0,751117,80年代流行曲,粵語,existing,,,
pop80s,POP80-477,偶然,Bk9AC1Tvq9s,731947,80年代流行曲,國語,existing,,,
pop80s,POP80-478,痴心的我,Q9_g3QBkZg4,721582,80年代流行曲,粵語,existing,,,
pop80s,POP80-479,跟我說愛我,saDQSfWh1Xw,720832,80年代流行曲,粵語,existing,,,
pop80s,POP80-480,月夜愁,WJ9knixKXU8,712192,80年代流行曲,粵語,existing,,,
pop80s,POP80-481,飞车,t6OnA2VSLgg,667893,80年代流行曲,粵語,existing,,,
pop80s,POP80-482,阮若打開心內門窗,kDJenh6ulcs,665692,80年代流行曲,粵語,existing,,,
pop80s,POP80-483,成全,-H-1qpow-Ec,659130,80年代流行曲,國語,existing,,,
pop80s,POP80-484,月滿西樓,pPF6Kl2rCQA,650224,80年代流行曲,粵語,existing,,,
pop80s,POP80-485,奉獻,gEm1D0psy20,629389,80年代流行曲,粵語,existing,,,
pop80s,POP80-486,守著陽光守著你,6gxiMmgAJMQ,610659,80年代流行曲,國語,existing,,,
pop80s,POP80-487,忘不了,NMkR9bt8unk,598841,80年代流行曲,國語,existing,,,
pop80s,POP80-488,來自心海的消息,4y1QWOSafD4,597101,80年代流行曲,粵語,existing,,,
pop80s,POP80-489,告別的年代,hmnH33QR-hY,585830,80年代流行曲,國語,existing,,,
pop80s,POP80-490,放我的真心在你的手心,0rRMKrPZg70,557646,80年代流行曲,粵語,existing,,,
pop80s,POP80-491,我家在那裡,f0WsYbRQ5yI,538733,80年代流行曲,粵語,existing,,,
pop80s,POP80-492,生生世世,yChhK47MNBs,517700,80年代流行曲,粵語,existing,,,
pop80s,POP80-564,河堤上的傻瓜,7icANcCws-A,1065757,80年代流行曲,粵語,existing,,,
pop80s,POP80-565,謝謝你曾經愛我,lCRKkVzOHtg,587076,80年代流行曲,國語,existing,,,
pop80s,POP80-567,你怎麼說,MOMWwOwjZ2M,6122479,80年代流行曲,粵語,existing,,,
pop80s,POP80-568,對不起,l6FcPEjKGEg,5763957,80年代流行曲,粵語,existing,,,
pop80s,POP80-569,原來,BKJqniDLTb8,4445640,80年代流行曲,粵語,existing,,,
pop80s,POP80-570,思慕的人,PB4jWsd8WsY,3946591,80年代流行曲,粵語,existing,,,
pop80s,POP80-571,悲歡歲月,jEjx1yRzg9I,3756611,80年代流行曲,粵語,existing,,,
pop80s,POP80-572,只有分離,MpacDmgv1Yo,3630827,80年代流行曲,粵語,existing,,,
pop80s,POP80-573,一樣的月光,ufAtOoMazjw,3300069,80年代流行曲,粵語,existing,,,
pop80s,POP80-574,送別,76XjSH1KpBM,3026578,80年代流行曲,國語,existing,,,
pop80s,POP80-575,不讓我的眼淚陪我過夜,7sgToX7PN10,2930976,80年代流行曲,粵語,existing,,,
pop80s,POP80-576,惦記這一些,bvRDWKyaZo0,2670004,80年代流行曲,粵語,existing,,,
pop80s,POP80-577,你的眼神,F_ram9i7uxA,2663411,80年代流行曲,粵語,existing,,,
pop80s,POP80-578,情關,To2Mcur-WzU,2551113,80年代流行曲,粵語,existing,,,
pop80s,POP80-579,夢駝鈴,AjitR7RZEQU,36300735,80年代流行曲,粵語,existing,,,
pop80s,POP80-580,驛動的心,t2B_SPk77M0,27714677,80年代流行曲,粵語,existing,,,
pop80s,POP80-581,掌聲響起,q29VsOdF-p0,20046409,80年代流行曲,粵語,existing,,,
pop80s,POP80-582,一剪梅,VKq2flvS7dw,9828273,80年代流行曲,粵語,existing,,,
pop80s,POP80-583,其實你不懂我的心,Wr9SYsEYRao,7925576,80年代流行曲,粵語,existing,,,
pop80s,POP80-584,台北的天空,ZAlSw_dVq1Q,7030385,80年代流行曲,國語,existing,,,
pop80s,POP80-585,恰似你的溫柔,c3lZJo5gsF8,5679591,80年代流行曲,粵語,existing,,,
pop80s,POP80-586,光陰的故事,kwX-nw1bhcU,5371877,80年代流行曲,國語,existing,,,
pop80s,POP80-587,三百六十五里路,LDgO0TG30lQ,4712647,80年代流行曲,粵語,existing,,,
pop80s,POP80-588,冬天里的一把火,RMenNGcc7WY,4549109,80年代流行曲,國語,existing,,,
pop80s,POP80-589,外面的世界,l_ARPAl2fwQ,4522499,80年代流行曲,粵語,existing,,,
pop80s,POP80-590,晚安曲,vFxjK0WTdTQ,3923500,80年代流行曲,粵語,existing,,,
pop80s,POP80-591,阿美阿美,NoY2m1iSTsw,3822111,80年代流行曲,國語,existing,,,
pop80s,POP80-592,激情過後,279rEQ5RCqE,3212377,80年代流行曲,粵語,existing,,,
pop80s,POP80-593,酒干倘賣無,jGY0lAWCMCY,3175168,80年代流行曲,粵語,existing,,,
pop80s,POP80-594,龍的傳人,xwhdafQDIOg,3066606,80年代流行曲,粵語,existing,,,
pop80s,POP80-595,桂花巷,CDOKJlZ6XUM,3049028,80年代流行曲,粵語,existing,,,
pop80s,POP80-596,我很醜可是我很溫柔,EdsWaWQhZ08,2750172,80年代流行曲,國語,existing,,,
pop80s,POP80-597,被遺忘的時光,Y0T4QLmZ82A,2720741,80年代流行曲,粵語,existing,,,
pop80s,POP80-598,我終於失去了你,VeczygVUHUI,2685605,80年代流行曲,粵語,existing,,,
pop80s,POP80-599,聰明糊塗心,2U5XTaNVQ70,1614727,80年代流行曲,國語,existing,,,
pop80s,POP80-600,千年等一回,mPNTfZh9Atc,1246759,80年代流行曲,粵語,existing,,,
pop80s,POP80-601,走在陽光裡,M9ezi2gHguU,1103076,80年代流行曲,粵語,existing,,,
