list,path,number,title,videoId,viewCount,viewCheckedAt,status,category,source
Hymns,hymns.json,HYMN-171,耶穌對我真好,0uPp_cuMKhs,339779,2026-05-26,removed-under-500k,詩歌,777Worship 完全的敬拜 | 敬拜中裡合一 | Unity in Worship / YouTube
Hymns,hymns.json,HYMN-172,委身之歌,-NsT1MThql4,323158,2026-05-26,removed-under-500k,詩歌,777Worship 完全的敬拜 | 敬拜中裡合一 | Unity in Worship / YouTube
Hymns,hymns.json,HYMN-173,我心切慕祢,uE6dQlJVg-w,104949,2026-05-26,removed-under-500k,詩歌,基恩敬拜 Amazing Grace Worship / YouTube
Hymns,hymns.json,HYMN-174,海邊的破曉,wiPhymnkZTI,100689,2026-05-26,removed-under-500k,詩歌,角聲使團 The Heralders / YouTube
Hymns,hymns.json,HYMN-175,愛永不止息,EKz6NMV_Dew,348901,2026-05-26,removed-under-500k,詩歌,鹹蛋音樂事工Salted Egg Music Ministry / YouTube
Hymns,hymns.json,HYMN-176,新天地,BvJwg9noFUc,220827,2026-05-26,removed-under-500k,詩歌,777Worship 完全的敬拜 | 敬拜中裡合一 | Unity in Worship / YouTube
Hymns,hymns.json,HYMN-177,讚美三一上帝,IMGWj5XhunY,209960,2026-05-26,removed-under-500k,詩歌,同心圓敬拜福音平台 One Circle / YouTube
Hymns,hymns.json,HYMN-178,一生的福氣(八福),PUyylJH3_eo,284268,2026-05-26,removed-under-500k,詩歌,同心圓敬拜福音平台 One Circle / YouTube
Hymns,hymns.json,HYMN-179,謝謝我主,SS1MN6_24AI,173291,2026-05-26,removed-under-500k,詩歌,同心圓敬拜福音平台 One Circle / YouTube
Hymns,hymns.json,HYMN-180,因為有你,WXbK745YZDo,168326,2026-05-26,removed-under-500k,詩歌,777Worship 完全的敬拜 | 敬拜中裡合一 | Unity in Worship / YouTube
Hymns,hymns.json,HYMN-181,如果世界再沒神蹟,Xtk2NEaT9MQ,65575,2026-05-26,removed-under-500k,詩歌,角聲使團 The Heralders / YouTube
Hymns,hymns.json,HYMN-182,神的眷佑,NpgKrEHfcFo,63575,2026-05-26,removed-under-500k,詩歌,基恩敬拜 Amazing Grace Worship / YouTube
Hymns,hymns.json,HYMN-183,憑信看見,h4F61vDJwcI,63202,2026-05-26,removed-under-500k,詩歌,HKACM Official 香港基督徒音樂事工協會 / YouTube
Hymns,hymns.json,HYMN-184,行步見步,qvz91cyC9hk,144621,2026-05-26,removed-under-500k,詩歌,同心圓敬拜福音平台 One Circle / YouTube
Hymns,hymns.json,HYMN-185,奇異恩典,Y0W7ZHICmR4,343223,2026-05-26,removed-under-500k,詩歌,Wilson Li / YouTube
Hymns,hymns.json,HYMN-186,更新我心,TYUpFlASmes,879128,2026-05-26,kept,詩歌,基恩敬拜 Amazing Grace Worship / YouTube
Hymns,hymns.json,HYMN-187,平安的路,FU72nStYbfk,718025,2026-05-26,kept,詩歌,基恩敬拜 Amazing Grace Worship / YouTube
Hymns,hymns.json,HYMN-188,主禱文(請教導我們禱告),MCTzfPyMyww,1017969,2026-05-26,kept,詩歌,同心圓敬拜福音平台 One Circle / YouTube
Hymns,hymns.json,HYMN-189,詩‧人,Hk3jIt7luCw,174139,2026-05-26,removed-under-500k,詩歌,香港聖詩會 Hong Kong Hymn Society / YouTube
Hymns,hymns.json,HYMN-190,耶穌愛你 耶穌愛我,QDsnn430dyM,102815,2026-05-26,removed-under-500k,詩歌,約書亞教會 / YouTube
Hymns,hymns.json,HYMN-191,引領,_xEoRNudqPU,52471,2026-05-26,removed-under-500k,詩歌,同心圓敬拜福音平台 One Circle / YouTube
Hymns,hymns.json,HYMN-192,重拾,tNbHOkFSMmY,74380,2026-05-26,removed-under-500k,詩歌,Kennex in Jesus / YouTube
Hymns,hymns.json,HYMN-193,祢聽見我,MzP3WLQ1HNo,104511,2026-05-26,removed-under-500k,詩歌,美河熱力 Love Fellowship / YouTube
Hymns,hymns.json,HYMN-194,祢是我的平安,uCA2jOPLXPM,877573,2026-05-26,kept,詩歌,KUA GLOBAL 跨越 / YouTube
Hymns,hymns.json,HYMN-195,野地的花,Y9oecbLEyMI,1978224,2026-05-26,kept,詩歌,Andrew Vlogs / YouTube
Hymns,hymns.json,HYMN-196,我要愛慕祢,2IJbuIeyQog,1781375,2026-05-26,kept,詩歌,KUA GLOBAL 跨越 / YouTube
Hymns,hymns.json,HYMN-197,誰曾應許,McixlPUGPzI,1652302,2026-05-26,kept,詩歌,m2kmusic / YouTube
Hymns,hymns.json,HYMN-198,最真實的我,EKTCoKolC3M,1208687,2026-05-26,kept,詩歌,KUA GLOBAL 跨越 / YouTube
Hymns,hymns.json,HYMN-199,耶穌 超乎萬名的名,jmkKSCC4sMg,452148,2026-05-26,removed-under-500k,詩歌,KUA GLOBAL 跨越 / YouTube
Hymns,hymns.json,HYMN-200,上帝總不撇下我,jnl3izvrzsk,293601,2026-05-26,removed-under-500k,詩歌,基恩敬拜 Amazing Grace Worship / YouTube
Hymns,hymns.json,HYMN-201,陪我渡過,Fzs1uHV0qPQ,1194521,2026-05-26,kept,詩歌,基恩敬拜 Amazing Grace Worship / YouTube
Hymns,hymns.json,HYMN-202,平安,ewpkz5cW7Co,5127261,2026-05-26,kept,詩歌,同心圓敬拜福音平台 One Circle / YouTube
Hymns,hymns.json,HYMN-203,討祢喜悅,sdlFWURyedg,5036751,2026-05-26,kept,詩歌,Son Music 新音樂敬拜創作 / YouTube
Hymns,hymns.json,HYMN-204,更深經歷你,Y8X8JXNbBbI,3267844,2026-05-26,kept,詩歌,777Worship 完全的敬拜 | 敬拜中裡合一 | Unity in Worship / YouTube
Hymns,hymns.json,HYMN-205,從破碎到自由,DGKKkll7Ito,3088518,2026-05-26,kept,詩歌,777Worship 完全的敬拜 | 敬拜中裡合一 | Unity in Worship / YouTube
Hymns,hymns.json,HYMN-206,詩篇23篇,oA4n0NFY79M,2905942,2026-05-26,kept,詩歌,777Worship 完全的敬拜 | 敬拜中裡合一 | Unity in Worship / YouTube
Hymns,hymns.json,HYMN-207,我相信,5VI9-Jrs7L4,2263856,2026-05-26,kept,詩歌,777Worship 完全的敬拜 | 敬拜中裡合一 | Unity in Worship / YouTube
Hymns,hymns.json,HYMN-208,如鷹展翅上驣,yuGN365VAmU,1678800,2026-05-26,kept,詩歌,777Worship 完全的敬拜 | 敬拜中裡合一 | Unity in Worship / YouTube
Hymns,hymns.json,HYMN-209,只願得著你,fQIiRGbfjFU,1432521,2026-05-26,kept,詩歌,777Worship 完全的敬拜 | 敬拜中裡合一 | Unity in Worship / YouTube
Hymns,hymns.json,HYMN-210,祢是我的一切,Vs-XA9QgG34,1342196,2026-05-26,kept,詩歌,KUA GLOBAL 跨越 / YouTube
Hymns,hymns.json,HYMN-211,我等候你,_2spuptYu8w,1333906,2026-05-26,kept,詩歌,777Worship 完全的敬拜 | 敬拜中裡合一 | Unity in Worship / YouTube
Hymns,hymns.json,HYMN-212,耶和華是愛,3xcMbr_c8Ig,1137231,2026-05-26,kept,詩歌,基督徒青草原iGreenpastures / YouTube
Hymns,hymns.json,HYMN-213,永活盼望,KVDpKlkwDVc,1037767,2026-05-26,kept,詩歌,KUA GLOBAL 跨越 / YouTube
Hymns,hymns.json,HYMN-214,全因為你,2AWdsW86LAE,981595,2026-05-26,kept,詩歌,耶穌是主Jesus is Lord / YouTube
Hymns,hymns.json,HYMN-215,偶然遇上的驚喜,rEFmG_RWHhY,931756,2026-05-26,kept,詩歌,m2kmusic / YouTube
Hymns,hymns.json,HYMN-216,是你,Dyak3n8tBPQ,829256,2026-05-26,kept,詩歌,777Worship 完全的敬拜 | 敬拜中裡合一 | Unity in Worship / YouTube
Hymns,hymns.json,HYMN-217,陶造我生命,Oljjte6kSlg,792679,2026-05-26,kept,詩歌,基督徒青草原iGreenpastures / YouTube
Hymns,hymns.json,HYMN-218,新酒,aGBEvngEPns,756800,2026-05-26,kept,詩歌,777Worship 完全的敬拜 | 敬拜中裡合一 | Unity in Worship / YouTube
Hymns,hymns.json,HYMN-219,榮雨降下,_X4wKU2nv_k,747405,2026-05-26,kept,詩歌,Milk&Honey Worship / YouTube
Hymns,hymns.json,HYMN-220,神的帳幕在人間,nfQ_nq9iWfM,740740,2026-05-26,kept,詩歌,WN X 玻璃海樂團 X PHOTIC / YouTube
Hymns,hymns.json,HYMN-221,天父必保守,3UNufUCdxvk,718736,2026-05-26,kept,詩歌,基督徒青草原iGreenpastures / YouTube
Hymns,hymns.json,HYMN-222,愛是不保留,3vP2nR-_xV4,679808,2026-05-26,kept,詩歌,m2kmusic / YouTube
Hymns,hymns.json,HYMN-223,信靠禱告,ghGZkUVS8NE,656777,2026-05-26,kept,詩歌,基恩敬拜 Amazing Grace Worship / YouTube
Hymns,hymns.json,HYMN-224,主禱文,GXD2WdTji0Q,623800,2026-05-26,kept,詩歌,基恩敬拜 Amazing Grace Worship / YouTube
Hymns,hymns.json,HYMN-225,恩典窄路,6aBGG78osSw,615556,2026-05-26,kept,詩歌,基恩敬拜 Amazing Grace Worship / YouTube
Hymns,hymns.json,HYMN-226,路邊的一課,qsQ7YsaeGJU,560977,2026-05-26,kept,詩歌,m2kmusic / YouTube
Hymns,hymns.json,HYMN-227,榮耀神羔羊,RN9qJoXUbMM,551428,2026-05-26,kept,詩歌,777Worship 完全的敬拜 | 敬拜中裡合一 | Unity in Worship / YouTube
Hymns,hymns.json,HYMN-228,渴想祢,-CtV8F4CPFM,514477,2026-05-26,kept,詩歌,Son Music 新音樂敬拜創作 / YouTube
Hymns,hymns.json,HYMN-229,你若相信,MtVBV8rDLOw,507730,2026-05-26,kept,詩歌,777Worship 完全的敬拜 | 敬拜中裡合一 | Unity in Worship / YouTube
Hymns,hymns.json,HYMN-230,此生愛祢不渝,aSYU8bqDzk8,476781,2026-05-26,removed-under-500k,詩歌,777Worship 完全的敬拜 | 敬拜中裡合一 | Unity in Worship / YouTube
Hymns,hymns.json,HYMN-231,得著自由,2dmNgffWfBw,476768,2026-05-26,removed-under-500k,詩歌,Milk&Honey Worship / YouTube
Hymns,hymns.json,HYMN-232,若你能看見,I1zGn2TT5dc,416705,2026-05-26,removed-under-500k,詩歌,m2kmusic / YouTube
Hymns,hymns.json,HYMN-233,垂絲柳樹下,Tx1ikP82udw,410018,2026-05-26,removed-under-500k,詩歌,WN X 玻璃海樂團 X PHOTIC / YouTube
Hymns,hymns.json,HYMN-234,這樣的愛,8Vna7p6p39E,404215,2026-05-26,removed-under-500k,詩歌,m2kmusic / YouTube
Hymns,hymns.json,HYMN-235,足印,KtWYSQdbO04,366916,2026-05-26,removed-under-500k,詩歌,m2kmusic / YouTube
Hymns,hymns.json,HYMN-236,眾城門抬起頭,z4DT_52D7-I,364705,2026-05-26,removed-under-500k,詩歌,777Worship 完全的敬拜 | 敬拜中裡合一 | Unity in Worship / YouTube
Hymns,hymns.json,HYMN-237,彼此相愛,s4fuvnKwnyE,354195,2026-05-26,removed-under-500k,詩歌,基恩敬拜 Amazing Grace Worship / YouTube
Hymns,hymns.json,HYMN-238,祝福,1lMFpLKFdpA,351582,2026-05-26,removed-under-500k,詩歌,KUA GLOBAL 跨越 / YouTube
Hymns,hymns.json,HYMN-239,因為祢先愛我們,bhTftWWTHSA,348505,2026-05-26,removed-under-500k,詩歌,基恩敬拜 Amazing Grace Worship / YouTube
Hymns,hymns.json,HYMN-240,詩23,R5zeexTZTn8,346470,2026-05-26,removed-under-500k,詩歌,同心圓敬拜福音平台 One Circle / YouTube
Hymns,hymns.json,HYMN-241,一生在神手裡,28O8_1WTuN8,338990,2026-05-26,removed-under-500k,詩歌,基恩敬拜 Amazing Grace Worship / YouTube
Hymns,hymns.json,HYMN-242,天父必看顧你,jsXTULlh9co,331081,2026-05-26,removed-under-500k,詩歌,Wilson Li / YouTube
Hymns,hymns.json,HYMN-243,我信愛是恆久,QMM0iLM6Ag8,329381,2026-05-26,removed-under-500k,詩歌,m2kmusic / YouTube
Hymns,hymns.json,HYMN-244,願主愛圍繞你,L-yO__V_X9g,322207,2026-05-26,removed-under-500k,詩歌,基恩敬拜 Amazing Grace Worship / YouTube
Hymns,hymns.json,HYMN-245,頌讚全能上帝,_xmbhj8iXpE,317713,2026-05-26,removed-under-500k,詩歌,基督徒青草原iGreenpastures / YouTube
Hymns,hymns.json,HYMN-246,轉向祢,m65svbeETYc,147393,2026-05-26,removed-under-500k,詩歌,HKACM Official 香港基督徒音樂事工協會 / YouTube
Hymns,hymns.json,HYMN-247,角聲使團,6zFeCqS7SG0,293128,2026-05-26,removed-under-500k,詩歌,Kenneth Ng / YouTube
Hymns,hymns.json,HYMN-248,呼喊,L839W3RAEBU,291412,2026-05-26,removed-under-500k,詩歌,Milk&Honey Worship / YouTube
Hymns,hymns.json,HYMN-249,我信,bTXgc8mKvyU,290770,2026-05-26,removed-under-500k,詩歌,基恩敬拜 Amazing Grace Worship / YouTube
Hymns,hymns.json,HYMN-250,寶貴恩典,MgEN6brIjng,281632,2026-05-26,removed-under-500k,詩歌,基恩敬拜 Amazing Grace Worship / YouTube
Hymns,hymns.json,HYMN-251,主如明亮晨星,4xB1R8KSSCk,277075,2026-05-26,removed-under-500k,詩歌,Wilson Li / YouTube
Hymns,hymns.json,HYMN-252,神悅納人的禧年,WmyhixDO0o4,275807,2026-05-26,removed-under-500k,詩歌,WN X 玻璃海樂團 X PHOTIC / YouTube
Hymns,hymns.json,HYMN-253,生命有價,gnl8eWG6vAs,274329,2026-05-26,removed-under-500k,詩歌,m2kmusic / YouTube
Hymns,hymns.json,HYMN-254,我該拿甚麼報答祢,jQMexGA877k,265666,2026-05-26,removed-under-500k,詩歌,同心圓敬拜福音平台 One Circle / YouTube
Hymns,hymns.json,HYMN-255,神羔羊配得,vdOqa8AUmEQ,255707,2026-05-26,removed-under-500k,詩歌,KUA GLOBAL 跨越 / YouTube
Hymns,hymns.json,HYMN-256,復活的主,Rlt3SbnMSH0,255534,2026-05-26,removed-under-500k,詩歌,基恩敬拜 Amazing Grace Worship / YouTube
Hymns,hymns.json,HYMN-257,舉手讚頌,HNXINx15LMw,254115,2026-05-26,removed-under-500k,詩歌,基恩敬拜 Amazing Grace Worship / YouTube
Hymns,hymns.json,HYMN-258,恩典已降臨,tXDPaP7cK2Q,251811,2026-05-26,removed-under-500k,詩歌,777Worship 完全的敬拜 | 敬拜中裡合一 | Unity in Worship / YouTube
Hymns,hymns.json,HYMN-259,我的生命在乎祢,c1q1buTMues,241350,2026-05-26,removed-under-500k,詩歌,777Worship 完全的敬拜 | 敬拜中裡合一 | Unity in Worship / YouTube
Hymns,hymns.json,HYMN-260,"一 ""傳承使命""",v7qaWyPz9p8,113999,2026-05-26,removed-under-500k,詩歌,HKACM Official 香港基督徒音樂事工協會 / YouTube
Hymns,hymns.json,HYMN-261,從那日出之處到日落那方,H-WJNNKnfE0,231698,2026-05-26,removed-under-500k,詩歌,建道神學院新祢呈敬拜隊 / YouTube
Hymns,hymns.json,HYMN-262,神恩典夠我用,vjs3xUvpDDc,221154,2026-05-26,removed-under-500k,詩歌,同心圓敬拜福音平台 One Circle / YouTube
Hymns,hymns.json,HYMN-263,退到曠野為要看到祢,qLS_Uxab3MM,213021,2026-05-26,removed-under-500k,詩歌,Milk&Honey Worship / YouTube
Hymns,hymns.json,HYMN-264,祝福我家,9FWfBPGCqS8,210366,2026-05-26,removed-under-500k,詩歌,基恩敬拜 Amazing Grace Worship / YouTube
Hymns,hymns.json,HYMN-265,愛的真諦,fMBl5WNaglg,210014,2026-05-26,removed-under-500k,詩歌,m2kmusic / YouTube
Hymns,hymns.json,HYMN-266,小鳥再飛,w8zucHubD9o,207812,2026-05-26,removed-under-500k,詩歌,基恩敬拜 Amazing Grace Worship / YouTube
Hymns,hymns.json,HYMN-267,主賜平安,vWXk9c0k8Y4,206280,2026-05-26,removed-under-500k,詩歌,基恩敬拜 Amazing Grace Worship / YouTube
Hymns,hymns.json,HYMN-268,當我進入祂的門,T8Du0DU1P4o,204227,2026-05-26,removed-under-500k,詩歌,777Worship 完全的敬拜 | 敬拜中裡合一 | Unity in Worship / YouTube
Hymns,hymns.json,HYMN-269,願我屈膝祢跟前,7vfVZX7DZm8,203996,2026-05-26,removed-under-500k,詩歌,m2kmusic / YouTube
Hymns,hymns.json,HYMN-270,神的愛使我們相聚,8U51Mvi3WsU,203751,2026-05-26,removed-under-500k,詩歌,777Worship 完全的敬拜 | 敬拜中裡合一 | Unity in Worship / YouTube
Hymns,hymns.json,HYMN-271,求主垂憐,2SXcwDdx9Y4,202826,2026-05-26,removed-under-500k,詩歌,KUA GLOBAL 跨越 / YouTube
Hymns,hymns.json,HYMN-272,神坐著為王,r9CSDh-MqKA,199803,2026-05-26,removed-under-500k,詩歌,讚美的時刻 / YouTube
Hymns,hymns.json,HYMN-273,他名是耶稣,plcpKmW0Ypk,194960,2026-05-26,removed-under-500k,詩歌,HTBBChurch / YouTube
Hymns,hymns.json,HYMN-274,一生讚美祢,yRqg084NW1Q,190173,2026-05-26,removed-under-500k,詩歌,基恩敬拜 Amazing Grace Worship / YouTube
Hymns,hymns.json,HYMN-275,伴我跨過,IRshS8mIwkM,188971,2026-05-26,removed-under-500k,詩歌,基恩敬拜 Amazing Grace Worship / YouTube
Hymns,hymns.json,HYMN-276,主的恩典,U0K-lNJGMuA,180912,2026-05-26,removed-under-500k,詩歌,基恩敬拜 Amazing Grace Worship / YouTube
Hymns,hymns.json,HYMN-277,尋回,FencM5WJJk0,180907,2026-05-26,removed-under-500k,詩歌,基恩敬拜 Amazing Grace Worship / YouTube
Hymns,hymns.json,HYMN-278,信心的宣告,h8SqGnuCabI,179512,2026-05-26,removed-under-500k,詩歌,基恩敬拜 Amazing Grace Worship / YouTube
Hymns,hymns.json,HYMN-279,主啊 我們也要,tKjq-ZwlC5A,179168,2026-05-26,removed-under-500k,詩歌,777Worship 完全的敬拜 | 敬拜中裡合一 | Unity in Worship / YouTube
Hymns,hymns.json,HYMN-280,合一的心,Vv-rbq5KI4I,170776,2026-05-26,removed-under-500k,詩歌,基恩敬拜 Amazing Grace Worship / YouTube
Hymns,hymns.json,HYMN-281,同路有您,SDr0X5OletM,167819,2026-05-26,removed-under-500k,詩歌,同心圓敬拜福音平台 One Circle / YouTube
Hymns,hymns.json,HYMN-282,祢永不改變,aYVCc8NrB6s,166094,2026-05-26,removed-under-500k,詩歌,KUA GLOBAL 跨越 / YouTube
Hymns,hymns.json,HYMN-283,信就有希望,IUu_UTpwzW8,164029,2026-05-26,removed-under-500k,詩歌,同心圓敬拜福音平台 One Circle / YouTube
Hymns,hymns.json,HYMN-284,晝夜思想,f7CdZaph24g,163698,2026-05-26,removed-under-500k,詩歌,同心圓敬拜福音平台 One Circle / YouTube
Hymns,hymns.json,HYMN-285,獻上頌讚,pRVWSHzFckc,163571,2026-05-26,removed-under-500k,詩歌,讚美的時刻 / YouTube
Hymns,hymns.json,HYMN-286,讓我親近你,RAgIkORQkK0,162348,2026-05-26,removed-under-500k,詩歌,讚美的時刻 / YouTube
Hymns,hymns.json,HYMN-287,除你以外,phKaVw_n3S4,159225,2026-05-26,removed-under-500k,詩歌,讚美的時刻 / YouTube
Hymns,hymns.json,HYMN-288,同心圓,Htz3o37cx9w,157345,2026-05-26,removed-under-500k,詩歌,同心圓敬拜福音平台 One Circle / YouTube
Hymns,hymns.json,HYMN-289,世界最美的聲音,WmHPeyoj1WQ,153404,2026-05-26,removed-under-500k,詩歌,同心圓敬拜福音平台 One Circle / YouTube
Hymns,hymns.json,HYMN-290,忠心至死,3Ln6-I8E5lU,72745,2026-05-26,removed-under-500k,詩歌,HKACM Official 香港基督徒音樂事工協會 / YouTube
Hymns,hymns.json,HYMN-291,祢是誰,qnniqZQDWD4,71649,2026-05-26,removed-under-500k,詩歌,HKACM Official 香港基督徒音樂事工協會 / YouTube
Hymns,hymns.json,HYMN-292,雲彩,ksLaPPu8o9c,147730,2026-05-26,removed-under-500k,詩歌,m2kmusic / YouTube
Hymns,hymns.json,HYMN-293,至於我和我家,G2-D3r9Go4U,142629,2026-05-26,removed-under-500k,詩歌,同心圓敬拜福音平台 One Circle / YouTube
Hymns,hymns.json,HYMN-294,良牧,WTLfvH1Ckrg,137358,2026-05-26,removed-under-500k,詩歌,基恩敬拜 Amazing Grace Worship / YouTube
Hymns,hymns.json,HYMN-295,明天祢為我掌舵,VAGUmX6hEZQ,136510,2026-05-26,removed-under-500k,詩歌,基恩敬拜 Amazing Grace Worship / YouTube
Hymns,hymns.json,HYMN-296,讓我高飛,xOG8hijO2AQ,136208,2026-05-26,removed-under-500k,詩歌,m2kmusic / YouTube
Hymns,hymns.json,HYMN-297,讚美,lscka_0F9UQ,134147,2026-05-26,removed-under-500k,詩歌,Jennifer Poon / YouTube
Hymns,hymns.json,HYMN-298,主喜悅的事,DeoZYai7BRM,133752,2026-05-26,removed-under-500k,詩歌,m2kmusic / YouTube
Hymns,hymns.json,HYMN-299,結伴同行,7-ToQ0RE9kM,129510,2026-05-26,removed-under-500k,詩歌,基恩敬拜 Amazing Grace Worship / YouTube
Hymns,hymns.json,HYMN-300,有了祢異象,hGx7mYfRJEo,128679,2026-05-26,removed-under-500k,詩歌,m2kmusic / YouTube
Hymns,hymns.json,HYMN-301,獨一拯救,NGQseHznzDM,125492,2026-05-26,removed-under-500k,詩歌,Son Music 新音樂敬拜創作 / YouTube
Hymns,hymns.json,HYMN-302,獻上,NTiAthwhXBU,123150,2026-05-26,removed-under-500k,詩歌,基恩敬拜 Amazing Grace Worship / YouTube
Hymns,hymns.json,HYMN-303,獻上感謝,x7kX1lAdWAc,121285,2026-05-26,removed-under-500k,詩歌,基恩敬拜 Amazing Grace Worship / YouTube
Hymns,hymns.json,HYMN-304,放下,on70bQYbsgE,121023,2026-05-26,removed-under-500k,詩歌,flow church 流堂 / YouTube
Hymns,hymns.json,HYMN-305,我寧願有耶穌,l8brUqNFK28,120441,2026-05-26,removed-under-500k,詩歌,Wilson Li / YouTube
Hymns,hymns.json,HYMN-306,相信祢,mR2WWSA2EgQ,57274,2026-05-26,removed-under-500k,詩歌,HKACM Official 香港基督徒音樂事工協會 / YouTube
Hymns,hymns.json,HYMN-307,千迴,9HImTljgVjA,55398,2026-05-26,removed-under-500k,詩歌,HKACM Official 香港基督徒音樂事工協會 / YouTube
Hymns,hymns.json,HYMN-308,只要祝福,XPRpTQfxLDU,115209,2026-05-26,removed-under-500k,詩歌,同心圓敬拜福音平台 One Circle / YouTube
Hymns,hymns.json,HYMN-309,一根刺,SlMQPln97lQ,114789,2026-05-26,removed-under-500k,詩歌,flow church 流堂 / YouTube
Hymns,hymns.json,HYMN-310,祢信實何廣大,K8JLOx3jxoc,113219,2026-05-26,removed-under-500k,詩歌,Wilson Li / YouTube
Hymns,hymns.json,HYMN-311,願主的愛與你同在,5H3cZVHZl8M,111914,2026-05-26,removed-under-500k,詩歌,Wilson Li / YouTube
Hymns,hymns.json,HYMN-312,與你同行,0p4ZQZkv2Dc,108970,2026-05-26,removed-under-500k,詩歌,m2kmusic / YouTube
Hymns,hymns.json,HYMN-313,禱告的距離,W0h-8n-u3UE,107666,2026-05-26,removed-under-500k,詩歌,flow church 流堂 / YouTube
Hymns,hymns.json,HYMN-314,不要憂慮2024組曲,c3mX0qJyJXk,107449,2026-05-26,removed-under-500k,詩歌,同心圓敬拜福音平台 One Circle / YouTube
Hymns,hymns.json,HYMN-315,為何揀選我,yJBM6Twi2O0,106740,2026-05-26,removed-under-500k,詩歌,m2kmusic / YouTube
Hymns,hymns.json,HYMN-316,吃苦開荒,gy5XAMOGOeI,105817,2026-05-26,removed-under-500k,詩歌,建道神學院新祢呈敬拜隊 / YouTube
Hymns,hymns.json,HYMN-317,誰伴我前行,n45Lx8J-FJg,104898,2026-05-26,removed-under-500k,詩歌,m2kmusic / YouTube
Hymns,hymns.json,HYMN-318,這樣愛我,hjzj4LYa7eU,103603,2026-05-26,removed-under-500k,詩歌,基恩敬拜 Amazing Grace Worship / YouTube
Hymns,hymns.json,HYMN-319,原來是耶穌,5-1o3X2liNc,103077,2026-05-26,removed-under-500k,詩歌,m2kmusic / YouTube
Hymns,hymns.json,HYMN-320,全心敬拜 團契遊樂園10 耶穌,ERi5fEsrQnM,99620,2026-05-26,removed-under-500k,詩歌,m2kmusic / YouTube
Hymns,hymns.json,HYMN-321,神為我爭戰,P-Imy8_cBnI,96048,2026-05-26,removed-under-500k,詩歌,基恩敬拜 Amazing Grace Worship / YouTube
Hymns,hymns.json,HYMN-322,危難幽谷,l8j2LxvL1Po,95857,2026-05-26,removed-under-500k,詩歌,基恩敬拜 Amazing Grace Worship / YouTube
Hymns,hymns.json,HYMN-323,神使我喜笑﹣以撒,pz4bc82bDkY,95261,2026-05-26,removed-under-500k,詩歌,m2kmusic / YouTube
Hymns,hymns.json,HYMN-324,你是彌賽亞,8NEZ6YvmVTk,94713,2026-05-26,removed-under-500k,詩歌,讚美的時刻 / YouTube
Hymns,hymns.json,HYMN-325,沒再所求,tqigieJVp8E,92935,2026-05-26,removed-under-500k,詩歌,同心圓敬拜福音平台 One Circle / YouTube
Hymns,hymns.json,HYMN-326,祢卻長存,SzUhOZAK3Nk,89767,2026-05-26,removed-under-500k,詩歌,角聲使團 The Heralders / YouTube
Hymns,hymns.json,HYMN-327,新生命,2AqF3qQu6Fc,85864,2026-05-26,removed-under-500k,詩歌,基恩敬拜 Amazing Grace Worship / YouTube
Hymns,hymns.json,HYMN-328,讓我愛,j1Taf8gk0kA,84534,2026-05-26,removed-under-500k,詩歌,m2kmusic / YouTube
